run_id,dataset,labels,method,seed,fl.lr,suites,test_macro_f1,test_accuracy,test_balanced_accuracy,test_weighted_f1,test_tail_recall,test_worst_client_f1_p10,test_mean_client_f1,test_per_class_recall,test_n_test,prof_params,prof_flops_per_sample,prof_latency_ms_b1,prof_latency_ms_b1024,prof_train_time_s,prof_wall_time_s,prof_comm_up_MB,prof_peak_rss_mb,prof_peak_vram_mb,best_round,best_val_macro_f1,class_names,train_class_counts,method.prox_mu,method.tau,method.fedrs_alpha,method.beta,federation.alpha,federation.n_clients,fl.participation
884a218caf93,ciciot2023,fine,fedavg,100,0.01,tune_lr,0.5153537135453431,0.7450856497489963,0.5250221181111101,0.7209281581141366,0.08975047204618265,0.3742906874724983,0.5895628783241204,"[0.96968787515006, 0.432216108054027, 0.2254127063531766, 0.9501750875437719, 0.9261630815407704, 0.9936962177306384, 0.7757654592755654, 0.9752183406113537, 0.9291044776119403, 0.9804902451225613, 0.7542262678803641, 0.30486486486486486, 0.30355177588794396, 0.9126475885531319, 0.6561968590577173, 0.7310996563573883, 0.7564269280784235, 0.9808923569427771, 0.9215686274509803, 0.0, 0.17148241206030151, 0.0, 0.6530442035029191, 0.6401933701657458, 0.2199623995898137, 0.8690607182154646, 0.7640764076407641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0535279805352798]",200993,56290,109824,1.1139121950009212,1.0983018699994318,297.14191651799865,298.6885643005371,112.58,1518.11328125,287.26953125,35,0.5177056187351755,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,,,,,,
12e09f4f63bc,ciciot2023,fine,fedavg,100,0.05,tune_lr,0.4866807261691102,0.6926659137382893,0.506843023901799,0.6600280397556252,0.09565091749747147,0.4374099671542089,0.6123676973144051,"[0.7303921568627451, 0.8479239619809905, 0.23091545772886443, 0.9952976488244122, 0.7858929464732366, 0.9956974184510706, 0.878727236341805, 0.8720524017467249, 0.9808102345415778, 0.9606803401700851, 0.8608582574772432, 0.41405405405405404, 0.2591295647823912, 0.8280968581148689, 0.3204961488446534, 0.8062714776632303, 0.016504951485445635, 0.9610844337735094, 0.7906162464985994, 0.0, 0.46042713567839194, 0.0, 0.5788156797331109, 0.6873848987108656, 0.41069902580755424, 0.8914674402320696, 0.6683668366836684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.1316281249992244,1.1487396949996764,298.13023105199863,299.69229650497437,112.58,1517.0546875,287.26953125,50,0.48753339514820054,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,,,,,,
8516c014b0db,ciciot2023,fine,fedavg,100,0.1,tune_lr,0.43733199708281023,0.630897593448528,0.4630184881267543,0.6041111251017122,0.08221355295477532,0.42072853769578955,0.5753336904133638,"[0.15766306522609044, 0.7682841420710356, 0.13206603301650827, 0.9972986493246623, 0.7581790895447724, 0.9940964578747248, 0.5948569141484891, 0.7501091703056768, 0.9864605543710021, 0.928864432216108, 0.7399219765929779, 0.38594594594594595, 0.2510255127563782, 0.8790274164498699, 0.36320896268880665, 0.7637457044673539, 0.0030009002700810243, 0.9622849139655862, 0.6973789515806322, 0.0, 0.47173366834170855, 0.0, 0.4662218515429525, 0.6012891344383057, 0.5836609126645018, 0.7680304091227368, 0.7382738273827383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.10476546999962,1.1650184599989188,298.5188021250001,300.0812578201294,112.58,1517.59375,287.26953125,50,0.43641044033104076,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,,,,,,
14698f926143,edgeiiot,fine,fedavg,100,0.01,tune_lr,0.6735227885727709,0.7934677193123071,0.6712981290989758,0.7597717822665877,0.3678584962737488,0.5277629607478429,0.7143083093093509,"[0.9994498624656164, 0.9998499624906226, 0.6151524075982918, 0.9999000899190729, 0.05182895414734673, 0.5106299212598425, 0.8421926910299004, 0.5703995650992117, 0.965222823823407, 0.9430031052789742, 0.203205791106515, 0.9498997995991983, 0.9927014597080583, 0.4260355029585799, 0.0]",124765,67599,132480,1.1233162399980756,1.1279114350008967,193.24049024500118,194.79589104652405,135.198,1551.0859375,329.85791015625,40,0.6725540785593573,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",,,,,,,
2ee75668c354,edgeiiot,fine,fedavg,100,0.05,tune_lr,0.7122711750653821,0.7564300885665051,0.688851439051786,0.7574332304590637,0.4451574676794558,0.5552195025484614,0.7003696306820907,"[0.8924731182795699, 0.5487871967991999, 0.9279193049624503, 0.9999000899190729, 0.3019062339000515, 0.7288385826771654, 0.7, 0.2786083174775754, 0.9408579758433986, 0.981668837022939, 0.16184074457083764, 0.9646793587174348, 0.9865026994601079, 0.4260355029585799, 0.4927536231884058]",124765,67599,132480,1.1695906399995692,1.243811115000426,195.64086153299968,197.27657437324524,135.198,1550.35546875,329.85791015625,40,0.7084002204923188,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",,,,,,,
a45faa973fa4,edgeiiot,fine,fedavg,100,0.1,tune_lr,0.5784306125683971,0.7251552919488639,0.6018326360066428,0.6613731551073371,0.43708432942702213,0.4698289574368934,0.7016932911073028,"[0.9998499624906226, 0.9746436609152288, 0.9436018259461051, 0.9931062044160256, 0.0512107161257084, 0.8834645669291339, 0.959468438538206, 0.09989127480293558, 0.978134110787172, 0.0034057898427326456, 0.0, 0.529308617234469, 0.8225354929014197, 0.16568047337278108, 0.6231884057971014]",124765,67599,132480,1.2928975699992407,1.1567706549999457,192.03298489100007,193.70675802230835,135.198,1550.890625,329.85791015625,50,0.5805593533185461,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",,,,,,,
245f31b82d4c,ciciot2023,fine,fedprox,100,,tune_methods,0.47664311198184206,0.6858796077475335,0.5034610722623408,0.6538593491102179,0.0955064297066898,0.4471812304764988,0.6107780482108762,"[0.5763305322128851, 0.8906453226613307, 0.23101550775387694, 0.9977988994497249, 0.824712356178089, 0.9958975385231139, 0.7717630578347008, 0.8432314410480349, 0.9622601279317697, 0.9632816408204102, 0.8595578673602081, 0.41405405405405404, 0.2532266133066533, 0.9127476485891535, 0.29028708612583776, 0.8256013745704467, 0.017705311593478042, 0.9698879551820728, 0.8245298119247699, 0.0, 0.45445979899497485, 0.0, 0.6246872393661385, 0.7078729281767956, 0.32267988378055035, 0.9205761728518556, 0.6628662866286629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.2910366400001294,1.1183241150001777,517.14028504,518.8480801582336,112.58,1553.94921875,287.26953125,50,0.4773183247931172,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",0.001,,,,,,
06faa5e92c2b,ciciot2023,fine,fedprox,100,,tune_methods,0.48998427544150214,0.7031637917738429,0.5103964762433124,0.6690546845444562,0.0970308186473036,0.426729223389619,0.6039732070553547,"[0.8484393757503002, 0.9040520260130065, 0.224112056028014, 0.9966983491745873, 0.8818409204602301, 0.9960976585951571, 0.6471883129877927, 0.873471615720524, 0.9512793176972282, 0.9637818909454727, 0.8673602080624188, 0.40864864864864864, 0.2545272636318159, 0.8809285571342805, 0.5651695508652596, 0.7942439862542955, 0.00040012003601080324, 0.9774909963985594, 0.8222288915566226, 0.0, 0.2961683417085427, 0.0, 0.7014178482068391, 0.6625230202578268, 0.246453597675611, 0.9108732619785935, 0.6721672167216721, 0.0, 0.0, 0.0, 0.0, 0.005917159763313609, 0.0, 0.0]",200993,56290,109824,1.5127003600014177,1.460900249999213,527.9715486219998,529.9194085597992,112.58,1556.16796875,287.26953125,50,0.4912089166783711,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",0.01,,,,,,
760811b16c64,ciciot2023,fine,fedprox,100,,tune_methods,0.46600401327578217,0.6808943595050574,0.487706862428647,0.6447098044598958,0.08640369888744401,0.4120547702196973,0.6009481304362074,"[0.8212284913965586, 0.8120060030015007, 0.22781390695347672, 0.9963981990995497, 0.9692846423211606, 0.9925955573344006, 0.7842705623374024, 0.8994541484716158, 0.8926439232409382, 0.9585792896448224, 0.7776332899869961, 0.43135135135135133, 0.2096048024012006, 0.7296377826696018, 0.21816544963489046, 0.7762027491408935, 0.15424627388216464, 0.9725890356142457, 0.7915166066426571, 0.0, 0.10270100502512562, 0.0, 0.6638865721434529, 0.524171270718232, 0.2531191249359084, 0.8549564869460838, 0.767976797679768, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.246995374999642,1.179582060001394,529.2943104970022,531.0191533565521,112.58,1555.6484375,287.26953125,50,0.46525750734054583,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",0.1,,,,,,
74d43b0f9ad2,edgeiiot,fine,fedprox,100,,tune_methods,0.7051578356642944,0.7976034945697912,0.6906729536321465,0.7663101726767038,0.41197316805554435,0.5234263630038594,0.7017827008841888,"[0.927231807951988, 0.901375343835959, 0.9525106758945663, 0.9999000899190729, 0.08212261720762494, 0.7499015748031496, 0.4930232558139535, 0.24028268551236748, 0.9808413161182841, 0.9546228588600622, 0.17425025853154086, 0.9306112224448898, 0.9928014397120576, 0.47337278106508873, 0.5072463768115942]",124765,67599,132480,1.578106750000643,1.5798918249993221,318.6762807459995,320.44927859306335,135.198,1584.38671875,329.85791015625,40,0.7070903668733296,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",0.001,,,,,,
b78bb5b454a1,edgeiiot,fine,fedprox,100,,tune_methods,0.7219856254172655,0.7287219973550274,0.7025222646385133,0.7404373292407044,0.5790420564270717,0.6227515899104372,0.740440785727081,"[0.8482120530132533, 0.7754938734683671, 0.39419820350463847, 0.9999000899190729, 0.3104585265327151, 0.6756889763779528, 0.8122923588039868, 0.42851318293014407, 0.9454394002498959, 0.895121706901733, 0.17011375387797312, 0.9679358717434869, 0.9807038592281544, 0.44970414201183434, 0.8840579710144928]",124765,67599,132480,1.5616948950014375,1.628509130000566,314.98245737000025,316.83613419532776,135.198,1584.47265625,329.85791015625,40,0.7229822820122549,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",0.01,,,,,,
4b0eed3fef96,edgeiiot,fine,fedprox,100,,tune_methods,0.6454110259028312,0.7413537450406765,0.6672075267968539,0.7152752610333698,0.5262122317066895,0.5442969317372433,0.739972233168369,"[0.8418104526131532, 0.9544886221555389, 0.922029156236195, 0.9935058447397342, 0.02534775888717156, 0.9886811023622047, 0.9664451827242525, 0.13427561837455831, 0.978134110787172, 0.4761093859561254, 0.12150982419855222, 0.9544088176352705, 0.6344731053789242, 0.11834319526627218, 0.8985507246376812]",124765,67599,132480,1.6221156350002275,1.6071624450000854,316.3450942910017,318.16909551620483,135.198,1586.8125,329.85791015625,35,0.6468270548862226,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",0.1,,,,,,
1ff2e6a80eff,ciciot2023,fine,fedlc,100,,tune_methods,0.39070660026735843,0.598896478981855,0.42175100557534306,0.5450893962712378,0.0219621441988152,0.3203185455968584,0.4969218358818034,"[0.23299319727891157, 0.37038519259629815, 0.7080540270135067, 0.9625812906453226, 0.0, 0.9895937562537522, 0.4544726836101661, 0.8877729257641921, 0.2007462686567164, 0.961480740370185, 0.1976592977893368, 0.534054054054054, 0.05582791395697849, 0.8398038823293976, 0.9787936380914274, 0.570446735395189, 0.479443833149945, 0.95578231292517, 0.9857943177270908, 0.0, 0.0, 0.0033809166040570998, 0.8448707256046706, 0.6355893186003683, 0.0008545547769612033, 0.5184555366609983, 0.9706970697069707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.2630335600010767,1.1468999549992986,332.1458859049999,333.9255154132843,112.58,1554.10546875,287.26953125,15,0.3901909673370427,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,0.1,,,,,
121297cf743a,ciciot2023,fine,fedlc,100,,tune_methods,0.3920347729113107,0.5997572054748175,0.42309907686872383,0.5459983400982534,0.023984973269758705,0.3197874485559123,0.48453076369989345,"[0.17096838735494196, 0.3712856428214107, 0.7011505752876438, 0.9616808404202101, 0.0, 0.9878927356413848, 0.49869921953171903, 0.890938864628821, 0.191044776119403, 0.9609804902451226, 0.21586475942782835, 0.4918918918918919, 0.06293146573286644, 0.8501100660396238, 0.9818945683705111, 0.6035223367697594, 0.7501250375112534, 0.6891756702681072, 0.9860944377751101, 0.0, 0.0, 0.003005259203606311, 0.8673894912427023, 0.6447974217311234, 0.001367287643137925, 0.5356606982094628, 0.9668966896689669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.537935500000458,1.1156161600001724,330.76230240500036,332.54311537742615,112.58,1554.08984375,287.26953125,15,0.39197455237875195,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,0.5,,,,,
49745b37711b,ciciot2023,fine,fedlc,100,,tune_methods,0.3884313517870956,0.5981153572512475,0.4205740551333811,0.5416008183517954,0.021239705244906804,0.316234270594211,0.48954027515615284,"[0.1448579431772709, 0.37548774387193595, 0.695647823911956, 0.9619809904952477, 0.0, 0.9873924354612768, 0.4871923153892335, 0.9060043668122271, 0.19168443496801707, 0.9626813406703352, 0.19115734720416125, 0.49945945945945946, 0.0624312156078039, 0.8431058635181109, 0.981594478343503, 0.570446735395189, 0.6821046313894168, 0.7468987595038015, 0.9834933973589436, 0.0, 0.0, 0.0018782870022539444, 0.8306922435362802, 0.680939226519337, 0.0010254657323534439, 0.5511653496048815, 0.9601960196019602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",200993,56290,109824,1.1370234249989153,1.1258392049990107,330.52763821299914,332.2185261249542,112.58,1553.71875,287.26953125,15,0.38980719519997226,"[""DDoS-RSTFINFlood"", ""DDoS-PSHACK_Flood"", ""DDoS-SYN_Flood"", ""DDoS-UDP_Flood"", ""DDoS-TCP_Flood"", ""DDoS-ICMP_Flood"", ""DDoS-SynonymousIP_Flood"", ""DDoS-ACK_Fragmentation"", ""DDoS-UDP_Fragmentation"", ""DDoS-ICMP_Fragmentation"", ""DDoS-SlowLoris"", ""DDoS-HTTP_Flood"", ""DoS-UDP_Flood"", ""DoS-SYN_Flood"", ""DoS-TCP_Flood"", ""DoS-HTTP_Flood"", ""Mirai-greeth_flood"", ""Mirai-greip_flood"", ""Mirai-udpplain"", ""Recon-PingSweep"", ""Recon-OSScan"", ""Recon-PortScan"", ""VulnerabilityScan"", ""Recon-HostDiscovery"", ""DNS_Spoofing"", ""MITM-ArpSpoofing"", ""BenignTraffic"", ""BrowserHijacking"", ""Backdoor_Malware"", ""XSS"", ""Uploading_Attack"", ""SqlInjection"", ""CommandInjection"", ""DictionaryBruteForce""]","[35009, 35010, 35009, 35012, 35011, 35012, 35012, 32099, 32855, 35011, 2716, 3254, 35011, 35010, 35006, 8180, 35006, 35008, 35006, 242, 11161, 9331, 4210, 15216, 20504, 35006, 35003, 650, 398, 418, 145, 605, 595, 1442]",,1.0,,,,,
2cf27b19547f,edgeiiot,fine,fedlc,100,,tune_methods,0.558749297253846,0.5384522903057749,0.598205654289903,0.5366227701752083,0.5849771529691706,0.6114116643017335,0.6820078126508105,"[0.25971492873218305, 0.5169792448112028, 0.5508761596230305, 0.7120591467679089, 0.22143225141679546, 0.9986220472440945, 0.8109634551495016, 0.2193530850774667, 0.963765097875885, 0.2436141440448763, 0.000517063081695967, 0.999749498997996, 0.947010597880424, 0.6153846153846154, 0.9130434782608695]",124765,67599,132480,1.2951400050019402,1.2418770500016763,201.5712462180004,203.24442219734192,135.198,1585.79296875,329.85791015625,50,0.5576092474037752,"[""Normal"", ""DDoS_UDP"", ""DDoS_ICMP"", ""DDoS_TCP"", ""DDoS_HTTP"", ""SQL_injection"", ""XSS"", ""Uploading"", ""Backdoor"", ""Password"", ""Ransomware"", ""Port_Scanning"", ""Vulnerability_scanner"", ""Fingerprinting"", ""MITM""]","[70011, 70010, 47569, 35051, 33987, 35589, 10553, 25772, 16825, 34961, 6790, 13991, 35024, 600, 255]",,0.1,,,,,
